Title,Carousell URL,Source Cost
"Cotton T-Shirt | Full Cotton Round Neck Tee | Casual Home & Office Wear | Breathable Lightweight Short Sleeve Shirt","https://www.carousell.sg/p/cotton-t-shirt-full-cotton-round-neck-tee-casual-home-office-wear-breathable-lightweight-short-sleeve-shirt-1430990774/?t-id=52299420_1775451146622","$13.90"
"Kids Anti-Skid Socks | Non-Slip Grip Cotton Ankle Socks | Children Toddler Home Safety | Comfortable Breathable Footwear | Indoor Outdoor Socks","https://www.carousell.sg/p/kids-anti-skid-socks-non-slip-grip-cotton-ankle-socks-children-toddler-home-safety-comfortable-breathable-footwear-indoor-outdoor-socks-1431031549/?t-id=52299420_1775451146622","$4.90"
"Baby Formula Dispenser | 3 Compartment Portable Milk Powder Container | Travel Baby Feeding Storage | Stackable BPA Free Infant Formula Box Snack Container","https://www.carousell.sg/p/baby-formula-dispenser-3-compartment-portable-milk-powder-container-travel-baby-feeding-storage-stackable-bpa-free-infant-formula-box-snack-container-1431041925/?t-id=52299420_1775451146622","$9.90"
"Baby Formula Dispenser | Portable Multi Layer Milk Powder Container | Baby Feeding Travel Storage | Infant Snack Container Airtight Food Storage BPA Free On The Go Feeding Organizer","https://www.carousell.sg/p/baby-formula-dispenser-portable-multi-layer-milk-powder-container-baby-feeding-travel-storage-infant-snack-container-airtight-food-storage-bpa-free-on-the-go-feeding-organizer-1431042724/?t-id=52299420_1775451146622","$9.90"
"Baby Sleeping Bag | Soft Breathable 6-Layer Cotton | Adjustable Wearable Baby Blanket | Infant Swaddle Sleep Sack for Newborns","https://www.carousell.sg/p/baby-sleeping-bag-soft-breathable-6-layer-cotton-adjustable-wearable-baby-blanket-infant-swaddle-sleep-sack-for-newborns-1431048362/?t-id=52299420_1775451146622","$12.90"
"Bottle Warmer Pouch | Insulated Baby Bottle Bag | 150ml 250ml Travel Feeding | Portable Infant Milk Warmer Case | Newborn Feeding Accessory","https://www.carousell.sg/p/bottle-warmer-pouch-insulated-baby-bottle-bag-150ml-250ml-travel-feeding-portable-infant-milk-warmer-case-newborn-feeding-accessory-1431054347/?t-id=52299420_1775451146622","$8.90"
"【SG Stock 】Yoga Resistance Band Strap | Adjustable Stretching Strap Flexibility Trainer | Home Workout Fitness Rehab | Exercise Band Yoga Strap Physical Therapy Stretch Belt","https://www.carousell.sg/p/yoga-resistance-band-strap-adjustable-stretching-strap-flexibility-trainer-home-workout-fitness-rehab-exercise-band-yoga-strap-physical-therapy-stretch-belt-1430503805/","$7.90"
"【SG Stock 】Electronics Travel Organizer Pouch | Waterproof Cable Storage Case Double Layer | Travel Tech Accessories Bag | Charger Cord USB Organizer Portable Gadget Storage","https://www.carousell.sg/p/electronics-travel-organizer-pouch-waterproof-cable-storage-case-double-layer-travel-tech-accessories-bag-charger-cord-usb-organizer-portable-gadget-storage-1430506286/","$5.97"
"【SG Stock 】Dog Rope Chew Toy | Durable Cotton Tug Toy Teeth Cleaning | Pet Training Play Toy | Puppy Chew Bite Rope Interactive Dog Toy Dental Care","https://www.carousell.sg/p/dog-rope-chew-toy-durable-cotton-tug-toy-teeth-cleaning-pet-training-play-toy-puppy-chew-bite-rope-interactive-dog-toy-dental-care-1430508359/","$6.14"
"【SG Stock 】Handheld Kitchen Zester Grater | Stainless Steel Sharp Blade Citrus Cheese Grater | Kitchen Cooking Baking Tool | Lemon Garlic Chocolate Fine Grater","https://www.carousell.sg/p/handheld-kitchen-zester-grater-stainless-steel-sharp-blade-citrus-cheese-grater-kitchen-cooking-baking-tool-lemon-garlic-chocolate-fine-grater-1430511036/","$12.94"
"【SG Stock 】Shoe Storage Boxes | Transparent Stackable Organizer | Closet Shoe Rack | Footwear Storage Container With Lid","https://www.carousell.sg/p/shoe-storage-boxes-transparent-stackable-organizer-closet-shoe-rack-footwear-storage-container-with-lid-1430524329/","$1.82"
"【SG Stock 】Hanging Wardrobe Organizer | Multi Layer Closet Clothes Storage | Underwear Bra Drawer Organizer | Space Saving Hanging Shelf Closet Organizer","https://www.carousell.sg/p/hanging-wardrobe-organizer-multi-layer-closet-clothes-storage-underwear-bra-drawer-organizer-space-saving-hanging-shelf-closet-organizer-1430526638/","$9.90"
"【SG Stock 】Mini Travel Makeup Brush Set 8 Pcs | Portable Soft Cosmetic Brushes With Pouch | Travel Beauty Kit | Foundation Blush Eyeshadow Brush Set Compact Makeup Tools","https://www.carousell.sg/p/mini-travel-makeup-brush-set-8-pcs-portable-soft-cosmetic-brushes-with-pouch-travel-beauty-kit-foundation-blush-eyeshadow-brush-set-compact-makeup-tools-1430531128/","$2.58"
"【SG Stock 】Ice Globe Facial Tool | Cold Roller | Face & Eye Care | Portable Ergonomic Facial Massager | Professional Skin Care | Soothing Eye & Face Therapy","https://www.carousell.sg/p/ice-globe-facial-tool-cold-roller-face-eye-care-portable-ergonomic-facial-massager-professional-skin-care-soothing-eye-face-therapy-1430535878/","$10.47"
"【SG Stock 】Eyelash Curler | Stainless Steel Precision Curling Tool | Eye Makeup Accessory | Professional Lash Lifter | Portable Beauty Cosmetic Tool","https://www.carousell.sg/p/eyelash-curler-stainless-steel-precision-curling-tool-eye-makeup-accessory-professional-lash-lifter-portable-beauty-cosmetic-tool-1430537754/?t-id=52299420_1775467234080","$6.90"
"【SG Stock 】Automatic Moving Dog Ball | Interactive LED Rolling Toy | Indoor Pet Entertainment | Chew Resistant Fun Ball for Dogs","https://www.carousell.sg/p/automatic-moving-dog-ball-interactive-led-rolling-toy-indoor-pet-entertainment-chew-resistant-fun-ball-for-dogs-1430544592/?t-id=52299420_1775467234080","$11.86"
"【SG Stock 】Cat Teaser Wand Set | Interactive Play Toy | Indoor Pet Entertainment | Feather Wand, Bell Toys, Cat Exercise","https://www.carousell.sg/p/cat-teaser-wand-set-interactive-play-toy-indoor-pet-entertainment-feather-wand-bell-toys-cat-exercise-1430718089/?t-id=52299420_1775467234080","$6.51"
"【SG Stock 】Pet Hair Remover Roller | Reusable Lint and Fur Cleaner | Home & Furniture | Couch, Clothing, Carpet Hair Removal","https://www.carousell.sg/p/pet-hair-remover-roller-reusable-lint-and-fur-cleaner-home-furniture-couch-clothing-carpet-hair-removal-1430719573/","$13.36"
"【SG Stock 】45cm Foam Roller High Density EVA | High Pressure Resistance | Home Gym Yoga Massage Recovery | Muscle Roller For Fitness Exercise Therapy Stretching","https://www.carousell.sg/p/45cm-foam-roller-high-density-eva-high-pressure-resistance-home-gym-yoga-massage-recovery-muscle-roller-for-fitness-exercise-therapy-stretching-1430729586/?t-id=52299420_1775467234080","$10.56"
"【SG Stock 】Heavy Duty Ankle Straps Pair Adjustable Cable Cuffs | Padded Secure Fit | Gym Glutes Workout Leg Training | Fitness Cable Attachment Kickback Strap","https://www.carousell.sg/p/heavy-duty-ankle-straps-pair-adjustable-cable-cuffs-padded-secure-fit-gym-glutes-workout-leg-training-fitness-cable-attachment-kickback-strap-1430731917/?t-id=52299420_1775467234080","$10.89"
"【SG Stock 】Pet Travel Water Bottle | Portable Leak Proof | Dog Cat Outdoor Hydration | Travel Bowl Dispenser For Walking Hiking Camping","https://www.carousell.sg/p/pet-travel-water-bottle-portable-leak-proof-dog-cat-outdoor-hydration-travel-bowl-dispenser-for-walking-hiking-camping-1430736704/?t-id=52299420_1775467234080","$11.22"
"【SG Stock 】Digital Kitchen Weight Scale Spoon | Precise 0.1g Measurement | Cooking Baking Baby Food | LCD Display Measuring Tool | Portable Kitchen Scale","https://www.carousell.sg/p/digital-kitchen-weight-scale-spoon-precise-0-1g-measurement-cooking-baking-baby-food-lcd-display-measuring-tool-portable-kitchen-scale-1430738485/?t-id=52299420_1775467234080","$5.52"
"【SG Stock 】Food Clips | Airtight Bird-Shaped Storage Clamp | Kitchen Pantry Organizer | Coffee Snack Sandwich Bag Sealing Clip | Reusable Food Seal","https://www.carousell.sg/p/food-clips-airtight-bird-shaped-storage-clamp-kitchen-pantry-organizer-coffee-snack-sandwich-bag-sealing-clip-reusable-food-seal-1430740361/?t-id=52299420_1775467234080","$4.36"
"【SG Stock 】Egg Holder for Fridge | Stackable Organizer Tray | Space-Saving Kitchen Storage | Reusable Egg Container | Fridge Storage Box","https://www.carousell.sg/p/egg-holder-for-fridge-stackable-organizer-tray-space-saving-kitchen-storage-reusable-egg-container-fridge-storage-box-1430742406/?t-id=52299420_1775467234080","$8.62"
"【SG Stock 】Oil Spray Bottle | Glass Cooking Oil Dispenser | Kitchen BBQ Vinegar Sauce Mister | Refillable Olive Oil Sprayer | Cooking Accessories","https://www.carousell.sg/p/oil-spray-bottle-glass-cooking-oil-dispenser-kitchen-bbq-vinegar-sauce-mister-refillable-olive-oil-sprayer-cooking-accessories-1430746424/?t-id=52299420_1775467234080","$7.26"
"【SG Stock 】Portable Foldable Car Laptop Stand | Adjustable Steering Wheel Desk | Food Drink Holder | Car Accessories | Travel Work Study Tray Table","https://www.carousell.sg/p/portable-foldable-car-laptop-stand-adjustable-steering-wheel-desk-food-drink-holder-car-accessories-travel-work-study-tray-table-1430748059/?t-id=52299420_1775467234080","$11.86"
"【SG Stock 】304 Stainless Steel Vegetable Peeler | Rust Resistant Ergonomic Handle | Kitchen Fruit Peeler Tool | Potato Carrot Apple Peeler | Durable Cooking Prep Tool","https://www.carousell.sg/p/304-stainless-steel-vegetable-peeler-rust-resistant-ergonomic-handle-kitchen-fruit-peeler-tool-potato-carrot-apple-peeler-durable-cooking-prep-tool-1430903807/?t-id=52299420_1775467234080","$9.38"
"【SG Stock 】Washbasin Drain Hair Catcher | Press Type Sink Strainer Filter | Bathroom Kitchen Drain Stopper | Anti Clog Deodorant Floor Drain Cover","https://www.carousell.sg/p/washbasin-drain-hair-catcher-press-type-sink-strainer-filter-bathroom-kitchen-drain-stopper-anti-clog-deodorant-floor-drain-cover-1430919303/?t-id=52299420_1775467234080","$2.25"
"【SG Stock 】Silicone Faucet Mat Sink Tray | Splash Guard Drain Pad | Kitchen Counter Organizer | Soap Sponge Holder | Waterproof Sink Drying Mat","https://www.carousell.sg/p/silicone-faucet-mat-sink-tray-splash-guard-drain-pad-kitchen-counter-organizer-soap-sponge-holder-waterproof-sink-drying-mat-1430920927/?t-id=52299420_1775467234080","$5.22"
"【SG Stock 】Fabric Divided Underwear Storage Box | Drawer Organizer | Household Sock & Underwear Storage | Closet Organizer Foldable Compartment Divider","https://www.carousell.sg/p/fabric-divided-underwear-storage-box-drawer-organizer-household-sock-underwear-storage-closet-organizer-foldable-compartment-divider-1430922989/?t-id=52299420_1775467234080","$10.34"
"【SG Stock 】Beauty Egg Storage Box | Rotating Dust-Proof Makeup Organizer | Air Cushion Holder | Multi-Layer Cosmetic Shelf | Beauty Sponge Storage","https://www.carousell.sg/p/beauty-egg-storage-box-rotating-dust-proof-makeup-organizer-air-cushion-holder-multi-layer-cosmetic-shelf-beauty-sponge-storage-1430923863/?t-id=52299420_1775467234080","$10.90"
"【SG Stock 】No Drill Telescopic Rod | Adjustable Clothes Hanging Pole | Balcony Bathroom Curtain Rod | Extendable Laundry Drying Rack | Space-Saving Organizer","https://www.carousell.sg/p/no-drill-telescopic-rod-adjustable-clothes-hanging-pole-balcony-bathroom-curtain-rod-extendable-laundry-drying-rack-space-saving-organizer-1430924586/?t-id=52299420_1775467234080","$14.14"
"【SG Stock 】Storage Stool Box | Leather Folding Sofa Bench | Large Seat Storage Organizer | Footrest Ottoman | Living Room Furniture","https://www.carousell.sg/p/storage-stool-box-leather-folding-sofa-bench-large-seat-storage-organizer-footrest-ottoman-living-room-furniture-1430925335/?t-id=52299420_1775467234080","$9.50"
"【SG Stock 】Silicone Cable Holder | Desktop Wire Organizer Clips | USB Cord Management | Desk Accessories | Tidy Cable Storage | Home Office Setup","https://www.carousell.sg/p/silicone-cable-holder-desktop-wire-organizer-clips-usb-cord-management-desk-accessories-tidy-cable-storage-home-office-setup-1430927847/?t-id=52299420_1775467234080","$4.88"
"【SG Stock 】Self-Adhesive Cable Clamp Clips | Wire Organizer Desk Clips | Cable Management | USB Cord Holder | Tidy Workspace Accessories | Home Office Cable Organizer","https://www.carousell.sg/p/self-adhesive-cable-clamp-clips-wire-organizer-desk-clips-cable-management-usb-cord-holder-tidy-workspace-accessories-home-office-cable-organizer-1430928674/?t-id=52299420_1775467234080","$0.98"
"【SG Stock 】Non-Slip Sofa Armrest Organizer | Cup & Remote Holder Tray | Recliner Couch Armchair Storage | Bedside Chair Organizer | Drink & Accessory Tray","https://www.carousell.sg/p/non-slip-sofa-armrest-organizer-cup-remote-holder-tray-recliner-couch-armchair-storage-bedside-chair-organizer-drink-accessory-tray-1430929369/?t-id=52299420_1775467234080","$10.39"
"【SG Stock 】Wooden Bookends | Japanese Style Book Stand Holder | Desk & Bookshelf Organizer | Book Stopper, Teacher Gift, Home Office","https://www.carousell.sg/p/wooden-bookends-japanese-style-book-stand-holder-desk-bookshelf-organizer-book-stopper-teacher-gift-home-office-1430932690/?t-id=52299420_1775467234080","$7.16"
"【SG Stock 】Clear Acrylic Bookends | L-Shaped Desk Organizer | Desktop Book Holder | Office & Home Bookshelf Organizer, Study Desk Accessory","https://www.carousell.sg/p/clear-acrylic-bookends-l-shaped-desk-organizer-desktop-book-holder-office-home-bookshelf-organizer-study-desk-accessory-1430933461/?t-id=52299420_1775467234080","$9.04"
"【SG Stock 】Extra Large Moving Storage Bag With Wheels | 90L 180L Capacity Foldable Organizer | Clothes Quilt Travel Storage | Heavy Duty Canvas Luggage Bag","https://www.carousell.sg/p/extra-large-moving-storage-bag-with-wheels-90l-180l-capacity-foldable-organizer-clothes-quilt-travel-storage-heavy-duty-canvas-luggage-bag-1431100400/?t-id=52299420_1775467234080","$4.92"
"【SG Stock 】Magic Organ Cat Scratcher Toy | Foldable Accordion Design With Ball | Interactive Pet Play And Scratch Board | Recyclable Cardboard Kitty Toy Cat Exercise Toy","https://www.carousell.sg/p/magic-organ-cat-scratcher-toy-foldable-accordion-design-with-ball-interactive-pet-play-and-scratch-board-recyclable-cardboard-kitty-toy-cat-exercise-toy-1431102976/?t-id=52299420_1775467234080","$7.67"
"【SG Stock 】Super Large Cat Tunnel Scratcher | Vertical Nest Design No Dandruff | Interactive Cat Play And Rest Bed | Corrugated Cardboard Cat Tunnel Scratch Board Pet Furniture","https://www.carousell.sg/p/super-large-cat-tunnel-scratcher-vertical-nest-design-no-dandruff-interactive-cat-play-and-rest-bed-corrugated-cardboard-cat-tunnel-scratch-board-pet-furniture-1431107856/?t-id=52299420_1775467234080","$12.47"
"【SG Stock 】Rope Cat Scratching Post | Sisal Jute Climbing Scratch Board | Cat Exercise And Furniture Protector | Vertical Cat Scratcher Post Climb Toy Cat Tree Alternative","https://www.carousell.sg/p/rope-cat-scratching-post-sisal-jute-climbing-scratch-board-cat-exercise-and-furniture-protector-vertical-cat-scratcher-post-climb-toy-cat-tree-alternative-1431108591/?t-id=52299420_1775467234080","$8.61"
"【SG Stock 】Round Cat Scratcher Toy With Ball Track | Turntable Teaser Interactive Play Board | Cat Scratch Pad And Exercise Toy | Corrugated Cardboard Scratcher Ball Chase Toy","https://www.carousell.sg/p/round-cat-scratcher-toy-with-ball-track-turntable-teaser-interactive-play-board-cat-scratch-pad-and-exercise-toy-corrugated-cardboard-scratcher-ball-chase-toy-1431109476/?t-id=52299420_1775467234080","$8.92"
"【SG Stock 】Planet Cat Toy Tumbler | Sisal Turntable Scratch Board | Interactive Cat Play | Claw Grinding Ball Post | Cat Activity Toy","https://www.carousell.sg/p/planet-cat-toy-tumbler-sisal-turntable-scratch-board-interactive-cat-play-claw-grinding-ball-post-cat-activity-toy-1431110296/?t-id=52299420_1775467234080","$13.34"
"【SG Stock 】Cat House with Scratch Board | Indoor Cat Furniture | Holiday Cat Playhouse | Christmas Cat Lounger, Scratch Post","https://www.carousell.sg/p/cat-house-with-scratch-board-indoor-cat-furniture-holiday-cat-playhouse-christmas-cat-lounger-scratch-post-1431113085/?t-id=52299420_1775467234080","$12.99"
"【SG Stock 】Cat Scratching Ball | Interactive Ferris Wheel Cat Scratcher | Wear-Resistant Cat Toy | Claw Board, Scratch Board, Play Toy","https://www.carousell.sg/p/cat-scratching-ball-interactive-ferris-wheel-cat-scratcher-wear-resistant-cat-toy-claw-board-scratch-board-play-toy-1431113607/?t-id=52299420_1775467234080","$8.61"
"【SG Stock 】Sisal Cat Scratch Board 2in1 | Large Wear-Resistant Cat Scratcher | Indoor Cat Furniture | Sofa Protection, Anti-Scratch, Durable Cat Play","https://www.carousell.sg/p/sisal-cat-scratch-board-2in1-large-wear-resistant-cat-scratcher-indoor-cat-furniture-sofa-protection-anti-scratch-durable-cat-play-1431118582/?t-id=52299420_1775467234080","$8.63"
